name,conf,dft@mmff,pm7@mmff,mmff@mmff,dft@pm7,pm7@pm7,mmff@pm7,dft@dft,pm7@dft,mmff@dft
Neutral_jobs/omegacsd_FPAMCA, rmsd108, 3561.294390, -195.020680, 72.230069, 3570.408794, -203.204320, 65.521420, 3575.355349, -203.204340, 65.522559
Neutral_jobs/omegacsd_FPAMCA, rmsd72, 3571.229430, -202.549860, 64.616213, 3570.188068, -203.263650, 65.537650, 3575.035855, -203.263700, 65.529449
Neutral_jobs/omegacsd_FPAMCA, rmsd74, 3571.339824, -202.595680, 64.635410, 3570.140515, -203.258590, 65.523032, 3574.951670, -203.258200, 65.537986
Neutral_jobs/omegacsd_FPAMCA, rmsd77, 3571.286388, -202.575160, 64.753079, 3570.293846, -203.253370, 65.578633, 3575.191383, -203.253180, 65.582097
Neutral_jobs/omegacsd_FPAMCA, rmsd78, 3571.342726, -202.549000, 64.775226, 3570.324577, -203.160130, 65.677171, 3574.776973, -203.160010, 65.680714
Neutral_jobs/omegacsd_FPAMCA, rmsd79, 3571.340030, -202.632070, 65.047321, 3570.152570, -203.249880, 65.385262, 3575.275579, -203.249720, 65.386215
Neutral_jobs/omegacsd_FPAMCA, rmsd80, 3571.337340, -202.628160, 64.767867, 3570.422936, -203.222990, 65.532711, 3575.241706, -203.222700, 65.545741
Neutral_jobs/omegacsd_FPAMCA, rmsd83, 3571.380685, -202.640610, 64.738767, 3570.237035, -203.244000, 65.683557, 3575.280902, -203.243870, 65.681537
Neutral_jobs/omegacsd_FUCFIS, rmsd10, 3936.333572, 49.408230, 54.328914, 3937.484947, 49.204070, 54.631434, 3942.924270, 49.204170, 54.628332
Neutral_jobs/omegacsd_FUCFIS, rmsd12, 3933.001654, 49.828910, 54.665685, 3936.879475, 49.216140, 54.668016, 3943.119747, 49.216220, 54.665837
Neutral_jobs/omegacsd_FUCFIS, rmsd20, 3936.296970, 49.416690, 54.302737, 3937.104770, 49.175490, 54.529974, 3939.931407, 49.175510, 54.534851
Neutral_jobs/omegacsd_FUCFIS, rmsd21, 3936.892606, 49.509320, 54.424211, 3937.664026, 49.209430, 54.650647, 3939.930737, 49.209760, 54.650533
Neutral_jobs/omegacsd_FUCFIS, rmsd25, 3936.355756, 49.406960, 54.318263, 3937.364918, 49.196940, 54.628581, 3942.914817, 49.197120, 54.631288
Neutral_jobs/omegacsd_FUCFIS, rmsd26, 3936.060420, 49.558270, 54.368032, 3936.424907, 49.186760, 54.733160, 3941.327837, 49.186810, 54.732013
Neutral_jobs/omegacsd_FUCFIS, rmsd27, 3936.934142, 49.527610, 54.444515, 3937.987287, 49.271500, 54.593117, 3942.950173, 49.271410, 54.591641
Neutral_jobs/omegacsd_FUCFIS, rmsd30, 3937.669450, 49.643280, 54.709866, 3937.500531, 49.219140, 54.808124, 3942.974134, 49.219290, 54.811245
Neutral_jobs/omegacsd_FUCFIS, rmsd7, 3936.202386, 49.410020, 54.324991, 3937.366855, 49.179060, 54.608521, 3939.846110, 49.178960, 54.605609
Neutral_jobs/omegacsd_FUCFIS, rmsd70, 3937.737251, 49.643650, 54.841180, 3936.987737, 49.173720, 54.828762, 3939.324798, 49.173840, 54.834896
Neutral_jobs/omegacsd_FUDVUV, rmsd1, 3205.347483, -31.601900, 83.828623, 3204.797418, -33.541330, 87.210750, 3208.624531, -33.541360, 87.208176
Neutral_jobs/omegacsd_FUDVUV, rmsd10, 3205.627226, -32.729720, 79.390265, 3204.940976, -34.764200, 83.299476, 3209.685928, -34.764070, 83.298183
Neutral_jobs/omegacsd_FUDVUV, rmsd11, 3205.530103, -32.752350, 79.431442, 3204.785266, -34.800420, 83.781216, 3209.269049, -34.800390, 83.777674
Neutral_jobs/omegacsd_FUDVUV, rmsd12, 3205.520333, -32.752910, 79.403450, 3205.349226, -34.769380, 82.955537, 3209.408747, -34.769100, 82.944353
Neutral_jobs/omegacsd_FUDVUV, rmsd17, 3204.621515, -29.448790, 85.719955, 3203.042056, -33.729470, 86.281830, 3206.807882, -33.729410, 86.280460
Neutral_jobs/omegacsd_FUDVUV, rmsd18, 3204.621476, -29.453270, 85.710396, 3204.953599, -33.841630, 83.358198, 3209.696776, -33.841560, 83.362929
Neutral_jobs/omegacsd_FUDVUV, rmsd2, 3205.325550, -31.601620, 83.828103, 3204.222127, -33.460090, 87.833357, 3208.510072, -33.460250, 87.833965
Neutral_jobs/omegacsd_FUDVUV, rmsd7, 3205.649047, -32.740750, 79.377252, 3204.544413, -34.802940, 83.775499, 3209.701649, -34.802800, 83.781261
Neutral_jobs/omegacsd_FUDVUV, rmsd8, 3205.626918, -32.743620, 79.378376, 3204.828357, -34.799150, 83.431454, 3209.687142, -34.799010, 83.431226
Neutral_jobs/omegacsd_FUDVUV, rmsd9, 3205.638959, -32.736310, 79.389712, 3204.784750, -34.791200, 83.455973, 3209.719283, -34.791050, 83.456840
Neutral_jobs/omegacsd_FUGSIJ, rmsd103, 4691.805341, -95.748080, 75.840742, 4690.599796, -104.033200, 85.740486, 4701.089069, -104.032900, 85.742999
Neutral_jobs/omegacsd_FUGSIJ, rmsd104, 4692.683268, -96.009510, 75.688337, 4690.807526, -104.277660, 86.201499, 4699.496803, -104.277390, 86.189624
Neutral_jobs/omegacsd_FUGSIJ, rmsd111, 4695.353220, -96.395130, 74.761782, 4692.293638, -103.497780, 82.344861, 4700.317862, -103.497730, 82.350021
Neutral_jobs/omegacsd_FUGSIJ, rmsd119, 4690.460620, -94.416800, 79.424493, 4690.353171, -103.096100, 87.922372, 4702.607288, -103.096130, 87.917765
Neutral_jobs/omegacsd_FUGSIJ, rmsd126, 4695.638474, -96.860300, 73.933835, 4693.601407, -103.257940, 82.797374, 4701.469126, -103.257780, 82.788650
Neutral_jobs/omegacsd_FUGSIJ, rmsd212, 4694.087425, -96.619090, 73.546701, 4694.027910, -103.191410, 82.062998, 4701.961202, -103.191140, 82.047399
Neutral_jobs/omegacsd_FUGSIJ, rmsd214, 4693.268026, -95.810210, 74.697982, 4692.330412, -103.448470, 82.532170, 4700.274161, -103.448490, 82.529788
Neutral_jobs/omegacsd_FUGSIJ, rmsd225, 4692.999371, -95.583630, 75.122745, 4692.576212, -103.474110, 82.310558, 4700.309200, -103.473950, 82.316954
Neutral_jobs/omegacsd_FUGSIJ, rmsd235, 4692.631288, -95.607700, 76.037002, 4690.913104, -104.267830, 86.455335, 4700.820136, -104.267520, 86.462899
Neutral_jobs/omegacsd_FUGSIJ, rmsd25, 4694.364553, -98.058530, 74.065989, 4691.362391, -103.876310, 85.374081, 4701.004587, -103.876060, 85.369003
Neutral_jobs/omegacsd_FUHHAR, rmsd100, 3723.101426, 114.478520, 184.170979, 3719.769756, 113.787350, 184.955717, 3727.196458, 113.787350, 184.975209
Neutral_jobs/omegacsd_FUHHAR, rmsd102, 3723.052631, 114.488340, 184.130573, 3720.330497, 113.893370, 185.670497, 3727.192810, 113.893550, 185.659502
Neutral_jobs/omegacsd_FUHHAR, rmsd103, 3722.978910, 114.466860, 184.147167, 3719.771140, 113.855630, 185.464942, 3727.201444, 113.855640, 185.483273
Neutral_jobs/omegacsd_FUHHAR, rmsd105, 3723.087167, 114.632370, 184.016291, 3720.280345, 113.904290, 185.140867, 3727.216085, 113.904580, 185.132559
Neutral_jobs/omegacsd_FUHHAR, rmsd112, 3723.071302, 114.724680, 184.030905, 3719.980093, 113.764070, 185.597380, 3727.261785, 113.764180, 185.581535
Neutral_jobs/omegacsd_FUHHAR, rmsd182, 3723.094760, 114.781900, 184.072029, 3720.049685, 113.841500, 185.060370, 3727.137424, 113.841740, 185.060439
Neutral_jobs/omegacsd_FUHHAR, rmsd76, 3723.049328, 114.505030, 184.133690, 3719.716724, 113.813390, 185.339964, 3727.203697, 113.813240, 185.355981
Neutral_jobs/omegacsd_FUHHAR, rmsd81, 3723.052224, 114.476280, 184.140408, 3719.825429, 113.773940, 185.160609, 3727.282743, 113.773890, 185.159853
Neutral_jobs/omegacsd_FUHHAR, rmsd85, 3723.010510, 114.538760, 184.124669, 3719.971509, 113.864360, 185.190473, 3727.263737, 113.864800, 185.178763
Neutral_jobs/omegacsd_FUHHAR, rmsd94, 3722.819013, 114.511340, 184.230308, 3719.980118, 113.780290, 185.136649, 3727.215898, 113.780440, 185.127692
Neutral_jobs/omegacsd_FUHLID, rmsd105, 4684.315555, 68.276000, 7930.920098, 4679.833729, 51.146610, 139.838609, 4705.084582, 51.146660, 139.831524
Neutral_jobs/omegacsd_FUHLID, rmsd143, 4687.352718, 67.279270, 6575.394322, 4679.550809, 51.160150, 139.655407, 4703.594562, 51.160160, 139.629385
Neutral_jobs/omegacsd_FUHLID, rmsd182, 4684.895586, 68.584960, 7412.624901, 4679.386170, 51.156230, 139.494736, 4703.566693, 51.156370, 139.496545
Neutral_jobs/omegacsd_FUHLID, rmsd186, 4683.246404, 71.212630, 7718.445563, 4680.060664, 51.353740, 141.007340, 4704.103155, 51.353980, 141.019046
Neutral_jobs/omegacsd_FUHLID, rmsd249, 4682.980742, 69.691020, 8354.551128, 4679.726387, 51.318070, 140.579118, 4704.058855, 51.318110, 140.593812
Neutral_jobs/omegacsd_FUHLID, rmsd28, 4681.022116, 71.122060, 7728.922945, 4679.562727, 51.243920, 139.784817, 4704.923274, 51.243920, 139.786123
Neutral_jobs/omegacsd_FUHLID, rmsd33, 4682.009042, 71.641790, 8041.740826, 4679.603289, 51.158540, 139.828996, 4703.695207, 51.158680, 139.830402
Neutral_jobs/omegacsd_FUHLID, rmsd70, 4686.372098, 67.619050, 7577.219934, 4679.955039, 51.285430, 140.701601, 4703.551629, 51.285160, 140.698707
Neutral_jobs/omegacsd_FUHLID, rmsd71, 4682.900332, 70.344230, 8296.246764, 4679.163262, 51.267650, 139.744151, 4703.487933, 51.268060, 139.703100
Neutral_jobs/omegacsd_FUHLID, rmsd72, 4664.528137, 84.163120, 5303.721185, 4679.640883, 51.222900, 140.112252, 4702.477001, 51.223410, 140.137007
Neutral_jobs/omegacsd_FUJRUX, rmsd101, 5361.713341, 19.980130, 88.771136, 5369.058862, -5.851100, 103.004308, 5375.400263, -5.850880, 103.001502
Neutral_jobs/omegacsd_FUJRUX, rmsd109, 5362.172957, 15.155770, 87.927907, 5368.752760, -5.803970, 103.171827, 5375.314034, -5.803700, 103.173966
Neutral_jobs/omegacsd_FUJRUX, rmsd110, 5362.894420, 14.261730, 87.768821, 5369.077217, -5.932960, 103.379131, 5376.407388, -5.932810, 103.381611
Neutral_jobs/omegacsd_FUJRUX, rmsd111, 5362.800059, 14.629980, 87.853878, 5369.190883, -5.957960, 103.291293, 5375.682466, -5.957610, 103.285098
Neutral_jobs/omegacsd_FUJRUX, rmsd114, 5362.134702, 19.644090, 88.806068, 5368.853270, -5.883170, 103.073564, 5376.317566, -5.882630, 103.079608
Neutral_jobs/omegacsd_FUJRUX, rmsd12, 5363.239174, 13.624770, 88.052510, 5368.216062, -5.406460, 103.687322, 5375.928046, -5.406170, 103.683533
Neutral_jobs/omegacsd_FUJRUX, rmsd170, 5363.419754, 16.745610, 88.262304, 5368.576919, -5.777020, 102.739512, 5375.193799, -5.777010, 102.744673
Neutral_jobs/omegacsd_FUJRUX, rmsd202, 5363.806934, 16.489150, 88.276060, 5369.598494, -5.992620, 103.037142, 5376.322676, -5.992400, 103.031705
Neutral_jobs/omegacsd_FUJRUX, rmsd37, 5362.023169, 12.774840, 88.559038, 5368.787137, -5.783280, 102.581873, 5376.396214, -5.783080, 102.600130
Neutral_jobs/omegacsd_FUJRUX, rmsd38, 5362.312445, 12.585620, 88.485153, 5369.388503, -5.957740, 102.699089, 5376.364826, -5.957730, 102.694415
Neutral_jobs/omegacsd_FUMBOE, rmsd14, 4120.670245, -54.236550, 100.620381, 4121.691870, -54.807400, 101.103349, 4124.314763, -54.807190, 101.106201
Neutral_jobs/omegacsd_FUMBOE, rmsd15, 4120.551239, -54.214200, 100.672873, 4121.771812, -54.834670, 101.044708, 4124.278697, -54.834620, 101.051866
Neutral_jobs/omegacsd_FUMBOE, rmsd154, 4121.205366, -54.514300, 100.505722, 4121.606225, -54.815960, 100.989963, 4124.170068, -54.816030, 101.001762
Neutral_jobs/omegacsd_FUMBOE, rmsd157, 4120.909678, -54.575870, 100.814865, 4121.263536, -54.826880, 101.720580, 4124.098408, -54.826760, 101.716099
Neutral_jobs/omegacsd_FUMBOE, rmsd230, 4120.860694, -54.433860, 100.632883, 4121.420414, -54.818360, 101.305272, 4124.233568, -54.818270, 101.301375
Neutral_jobs/omegacsd_FUMBOE, rmsd232, 4118.927623, -52.438350, 104.301315, 4121.317249, -54.842730, 101.643783, 4123.862579, -54.842620, 101.651086
Neutral_jobs/omegacsd_FUMBOE, rmsd236, 4119.917142, -54.256940, 101.017906, 4121.492021, -54.865070, 101.487705, 4123.943231, -54.865020, 101.491085
Neutral_jobs/omegacsd_FUMBOE, rmsd24, 4121.312710, -54.357020, 100.417243, 4121.942063, -54.840510, 101.084155, 4124.188490, -54.840070, 101.075245
Neutral_jobs/omegacsd_FUMBOE, rmsd242, 4119.108910, -54.024840, 101.386215, 4121.389782, -54.808530, 101.849095, 4123.595005, -54.808570, 101.838831
Neutral_jobs/omegacsd_FUMBOE, rmsd25, 4121.309163, -54.358190, 100.399336, 4121.916198, -54.831180, 100.983557, 4124.252741, -54.831140, 100.984103
Neutral_jobs/omegacsd_FUNXUH, rmsd14, 3750.041525, -36.686060, 80.637155, 3749.723116, -36.706350, 80.753308, 3754.250779, -36.706150, 80.747187
Neutral_jobs/omegacsd_FUNXUH, rmsd15, 3750.081861, -36.688150, 80.624580, 3749.919474, -36.708050, 80.449104, 3754.209467, -36.708090, 80.455183
Neutral_jobs/omegacsd_FUNXUH, rmsd24, 3750.173509, -36.685470, 80.768311, 3749.912635, -36.699680, 80.735377, 3754.104259, -36.699630, 80.747574
Neutral_jobs/omegacsd_FUNXUH, rmsd28, 3750.139833, -36.690160, 80.717728, 3749.682781, -36.710880, 80.636406, 3754.181315, -36.710790, 80.634122
Neutral_jobs/omegacsd_FUNXUH, rmsd29, 3750.255201, -36.688350, 80.765558, 3750.077675, -36.682510, 80.542709, 3754.192391, -36.682270, 80.547868
Neutral_jobs/omegacsd_FUNXUH, rmsd34, 3750.130049, -36.682550, 80.671208, 3749.832327, -36.711820, 80.589659, 3754.144855, -36.711890, 80.590960
Neutral_jobs/omegacsd_FUNXUH, rmsd35, 3750.157061, -36.664530, 80.743965, 3749.796061, -36.713160, 80.726200, 3754.116974, -36.713160, 80.723275
Neutral_jobs/omegacsd_FUNXUH, rmsd38, 3750.071580, -36.663050, 80.738050, 3749.839659, -36.714980, 80.623492, 3754.162893, -36.714660, 80.618253
Neutral_jobs/omegacsd_FUNXUH, rmsd45, 3750.163952, -36.617210, 80.985515, 3749.700174, -36.655270, 80.831106, 3754.029560, -36.655310, 80.825163
Neutral_jobs/omegacsd_FUNXUH, rmsd7, 3749.970592, -36.638710, 80.866118, 3749.533487, -36.666340, 80.841976, 3754.090677, -36.666220, 80.844930
Neutral_jobs/omegacsd_FUNYAO, rmsd1, 3749.344646, -39.743170, 70.771707, 3749.377351, -39.805750, 70.983795, 3752.860786, -39.805680, 70.994713
Neutral_jobs/omegacsd_FUNYAO, rmsd17, 3749.285730, -39.825820, 70.507136, 3749.279719, -39.905520, 71.009980, 3752.865305, -39.905310, 71.019690
Neutral_jobs/omegacsd_FUNYAO, rmsd22, 3749.270160, -39.841990, 70.511902, 3749.138070, -39.904690, 70.704766, 3752.897673, -39.904360, 70.706393
Neutral_jobs/omegacsd_FUNYAO, rmsd23, 3748.995129, -39.803240, 70.551256, 3748.509667, -39.843530, 71.011227, 3753.013653, -39.843500, 71.015157
Neutral_jobs/omegacsd_FUNYAO, rmsd32, 3749.467739, -39.792580, 70.575211, 3749.548841, -39.851090, 70.781489, 3752.960562, -39.851000, 70.780447
Neutral_jobs/omegacsd_FUNYAO, rmsd33, 3749.465784, -39.828630, 70.575928, 3749.453230, -39.898070, 70.899978, 3752.978567, -39.897790, 70.889406
Neutral_jobs/omegacsd_FUNYAO, rmsd35, 3749.002194, -39.723100, 70.749630, 3748.835806, -39.822180, 71.122308, 3752.891449, -39.822060, 71.121194
Neutral_jobs/omegacsd_FUNYAO, rmsd36, 3749.413060, -39.757540, 70.603468, 3749.214624, -39.859830, 70.697958, 3752.943617, -39.859860, 70.700785
Neutral_jobs/omegacsd_FUNYAO, rmsd37, 3749.447584, -39.781320, 70.604388, 3749.518321, -39.797810, 70.815404, 3752.972006, -39.797240, 70.805685
Neutral_jobs/omegacsd_FUNYAO, rmsd6, 3748.971125, -39.791620, 70.525031, 3748.724953, -39.884240, 70.934879, 3753.064067, -39.884280, 70.933403
Neutral_jobs/omegacsd_FURACM, rmsd115, 3308.296218, -136.024550, -13.128756, 3306.987945, -136.867300, -12.738881, 3312.319595, -136.867260, -12.736419
Neutral_jobs/omegacsd_FURACM, rmsd116, 3308.101866, -135.805490, -12.947459, 3307.000267, -136.850060, -12.753129, 3312.362316, -136.849870, -12.758345
Neutral_jobs/omegacsd_FURACM, rmsd130, 3308.663682, -136.294000, -13.363843, 3306.978606, -136.852930, -12.748755, 3312.262171, -136.852720, -12.758032
Neutral_jobs/omegacsd_FURACM, rmsd161, 3308.791806, -136.470800, -13.487942, 3306.952683, -136.858700, -12.722217, 3312.376794, -136.858510, -12.720527
Neutral_jobs/omegacsd_FURACM, rmsd163, 3308.605006, -136.271030, -13.363546, 3306.883738, -136.852770, -12.416089, 3312.350529, -136.852600, -12.414375
Neutral_jobs/omegacsd_FURACM, rmsd164, 3308.543788, -136.177930, -13.297513, 3306.928722, -136.843390, -12.478389, 3312.341224, -136.843350, -12.480406
Neutral_jobs/omegacsd_FURACM, rmsd165, 3308.920602, -136.578310, -13.592244, 3307.088226, -136.781790, -13.151634, 3312.268231, -136.781880, -13.154410
Neutral_jobs/omegacsd_FURACM, rmsd244, 3308.437501, -136.285810, -13.243617, 3307.032069, -136.854220, -12.919289, 3312.400655, -136.854230, -12.915520
Neutral_jobs/omegacsd_FURACM, rmsd35, 3307.535573, -135.164850, -12.264172, 3307.043568, -136.854070, -12.973913, 3312.438703, -136.853890, -12.973781
Neutral_jobs/omegacsd_FURACM, rmsd89, 3308.842070, -136.565550, -13.588878, 3307.077993, -136.809450, -13.139186, 3312.416127, -136.809460, -13.142722
Neutral_jobs/omegacsd_FURKEI, rmsd175, 4848.743750, -86.434020, 54.613843, 4852.017519, -90.467580, 62.979006, 4858.744505, -90.467780, 62.981261
Neutral_jobs/omegacsd_FURKEI, rmsd176, 4848.238503, -86.408310, 59.907209, 4852.411580, -90.437690, 63.219921, 4858.026536, -90.437530, 63.217264
Neutral_jobs/omegacsd_FURKEI, rmsd188, 4849.056884, -86.935160, 54.959885, 4852.200950, -90.493540, 62.863194, 4858.109124, -90.493200, 62.866085
Neutral_jobs/omegacsd_FURKEI, rmsd193, 4848.405953, -86.163740, 54.101578, 4851.572454, -90.530720, 62.605396, 4858.700131, -90.530510, 62.607649
Neutral_jobs/omegacsd_FURKEI, rmsd198, 4845.744736, -86.494160, 460.636781, 4851.890211, -93.716560, 467.410311, 4859.368087, -93.716470, 467.426801
Neutral_jobs/omegacsd_FURKEI, rmsd215, 4846.649164, -88.125460, 460.295247, 4852.640174, -93.473450, 473.806923, 4859.372703, -93.733440, 473.834309
Neutral_jobs/omegacsd_FURKEI, rmsd234, 4850.351429, -87.047660, 57.564293, 4852.352971, -90.523040, 62.202682, 4858.920530, -90.523200, 62.200224
Neutral_jobs/omegacsd_FURKEI, rmsd239, 4847.472723, -88.594830, 56.616473, 4852.733602, -93.650350, 65.874379, 4859.250096, -93.649930, 65.880503
Neutral_jobs/omegacsd_FURKEI, rmsd45, 4847.439924, -88.822330, 56.810317, 4852.467324, -93.681580, 67.048457, 4859.302947, -93.681180, 67.044841
Neutral_jobs/omegacsd_FURKEI, rmsd72, 4850.189044, -86.882870, 455.028691, 4852.307755, -90.539580, 466.392566, 4858.692877, -90.539540, 466.407225
Neutral_jobs/omegacsd_FURSEM01, rmsd112, 3500.488986, -160.378770, -54.756544, 3501.226535, -165.602980, -52.501884, 3510.077662, -165.602970, -52.496416
Neutral_jobs/omegacsd_FURSEM01, rmsd164, 3504.084915, -161.297560, -54.496049, 3501.701144, -165.687680, -52.822672, 3509.440329, -165.687510, -52.823724
Neutral_jobs/omegacsd_FURSEM01, rmsd202, 3497.656831, -155.382410, -53.619732, 3501.542105, -165.674430, -52.570208, 3510.320081, -165.674360, -52.571343
Neutral_jobs/omegacsd_FURSEM01, rmsd241, 3503.947844, -161.299300, -54.570928, 3501.914817, -165.566620, -53.017954, 3510.081437, -165.566630, -53.014943
Neutral_jobs/omegacsd_FURSEM01, rmsd246, 3503.380048, -162.524600, -56.059802, 3501.212080, -165.599090, -52.559566, 3510.042507, -165.598990, -52.562677
Neutral_jobs/omegacsd_FURSEM01, rmsd25, 3502.700394, -160.184200, -54.635790, 3501.390989, -165.442310, -52.642496, 3510.123191, -165.442440, -52.630259
Neutral_jobs/omegacsd_FURSEM01, rmsd48, 3500.476255, -159.170780, -53.869783, 3501.429682, -165.663530, -52.433751, 3509.939998, -165.663450, -52.436446
Neutral_jobs/omegacsd_FURSEM01, rmsd84, 3501.777718, -159.539860, -53.851632, 3501.166097, -165.533400, -52.151536, 3509.687633, -165.533520, -52.153160
Neutral_jobs/omegacsd_FURSEM01, rmsd86, 3504.005418, -162.603880, -55.130877, 3501.469118, -165.693290, -52.874369, 3510.142439, -165.693160, -52.880783
Neutral_jobs/omegacsd_FURSEM01, rmsd97, 3504.425936, -162.906780, -54.679886, 3501.065980, -165.500710, -51.731089, 3509.880067, -165.500720, -51.726453
Neutral_jobs/omegacsd_FUSZOI, rmsd100, 3870.039121, -30.308060, 89.409270, 3872.053145, -36.840240, 95.088522, 3877.291658, -36.840280, 95.085352
Neutral_jobs/omegacsd_FUSZOI, rmsd107, 3869.964152, -30.529150, 89.504123, 3871.535500, -36.846110, 95.440667, 3877.805565, -36.845970, 95.448403
Neutral_jobs/omegacsd_FUSZOI, rmsd131, 3871.396389, -31.341190, 91.089145, 3872.282481, -36.707040, 94.236864, 3877.526968, -36.707050, 94.234966
Neutral_jobs/omegacsd_FUSZOI, rmsd156, 3867.957834, -32.250560, 93.969201, 3871.959974, -36.875240, 94.961874, 3877.247896, -36.875200, 94.968708
Neutral_jobs/omegacsd_FUSZOI, rmsd196, 3872.681169, -33.309490, 90.105599, 3872.153954, -36.813290, 94.646803, 3877.757811, -36.813270, 94.658150
Neutral_jobs/omegacsd_FUSZOI, rmsd242, 3870.385888, -30.632440, 90.898838, 3871.882203, -36.833610, 94.756439, 3877.119073, -36.833610, 94.746947
Neutral_jobs/omegacsd_FUSZOI, rmsd247, 3874.208226, -33.648120, 90.027324, 3871.831629, -36.859380, 94.783806, 3877.762756, -36.859320, 94.797074
Neutral_jobs/omegacsd_FUSZOI, rmsd54, 3870.149556, -32.640170, 92.179295, 3871.962646, -36.837660, 94.507744, 3877.524660, -36.837370, 94.508366
Neutral_jobs/omegacsd_FUSZOI, rmsd91, 3874.549588, -34.524600, 89.802526, 3871.860808, -36.753960, 94.746801, 3877.747083, -36.754030, 94.734449
Neutral_jobs/omegacsd_FUSZOI, rmsd93, 3870.515458, -30.797600, 91.378716, 3872.567445, -36.679300, 93.442852, 3877.623992, -36.679080, 93.436514
Neutral_jobs/omegacsd_GAKWIY, rmsd124, 5342.491787, -219.908390, 136.368619, 5348.924105, -226.020140, 136.640482, 5358.228507, -226.020150, 136.650807
Neutral_jobs/omegacsd_GAKWIY, rmsd125, 5335.114068, -216.085600, 138.789752, 5346.522972, -226.599950, 140.444649, 5356.004586, -226.599380, 140.435823
Neutral_jobs/omegacsd_GAKWIY, rmsd156, 5346.226014, -221.634240, 131.329167, 5348.324300, -225.417310, 136.449123, 5357.959988, -225.416990, 136.447944
Neutral_jobs/omegacsd_GAKWIY, rmsd207, 5346.413134, -219.633840, 135.719855, 5350.834121, -226.358390, 135.797308, 5358.336226, -226.358260, 135.798993
Neutral_jobs/omegacsd_GAKWIY, rmsd218, 5342.106645, -219.317890, 137.807766, 5348.886126, -225.843480, 137.177539, 5358.545800, -225.843130, 137.190566
Neutral_jobs/omegacsd_GAKWIY, rmsd222, 5346.404252, -222.319000, 135.651247, 5348.867795, -226.006720, 136.981547, 5358.041859, -226.006480, 136.995664
Neutral_jobs/omegacsd_GAKWIY, rmsd226, 5344.638960, -221.445840, 133.063546, 5348.295872, -225.206110, 136.647604, 5356.106566, -225.206140, 136.644733
Neutral_jobs/omegacsd_GAKWIY, rmsd228, 5344.387728, -221.583800, 133.372855, 5346.588245, -226.337120, 140.044128, 5355.723490, -226.336980, 140.029735
Neutral_jobs/omegacsd_GAKWIY, rmsd229, 5343.895300, -221.181710, 133.996977, 5347.649696, -225.777070, 138.336043, 5357.316390, -225.777020, 138.332555
Neutral_jobs/omegacsd_GAKWIY, rmsd244, 5341.982564, -219.725180, 137.920998, 5347.604817, -225.164950, 137.462514, 5357.280775, -225.164740, 137.455365
Neutral_jobs/omegacsd_GALSEM, rmsd159, 4315.562942, -241.865590, -60.571336, 4314.221537, -244.558270, -53.102662, 4322.813425, -244.564720, -53.110467
Neutral_jobs/omegacsd_GALSEM, rmsd177, 4315.084006, -241.080050, -60.645928, 4314.064096, -244.580830, -52.629085, 4321.166690, -244.583810, -52.618805
Neutral_jobs/omegacsd_GALSEM, rmsd184, 4311.982960, -238.978890, -60.362949, 4314.343252, -244.308150, -53.083732, 4321.425205, -244.344530, -53.086169
Neutral_jobs/omegacsd_GALSEM, rmsd219, 4313.699100, -240.282530, -60.572646, 4314.574054, -244.594350, -54.066256, 4322.920928, -244.612550, -54.067484
Neutral_jobs/omegacsd_GALSEM, rmsd231, 4315.174528, -241.609830, -60.478593, 4314.060281, -244.264710, -53.175537, 4322.717353, -244.305790, -53.185065
Neutral_jobs/omegacsd_GALSEM, rmsd26, 4315.471718, -241.484190, -60.835220, 4314.044135, -244.492940, -53.270253, 4322.363346, -244.539300, -53.272275
Neutral_jobs/omegacsd_GALSEM, rmsd33, 4308.665677, -237.838180, -57.662670, 4313.034255, -244.408080, -51.472708, 4321.863627, -244.420210, -51.465675
Neutral_jobs/omegacsd_GALSEM, rmsd39, 4307.992470, -234.987360, -59.672520, 4314.050053, -244.632460, -52.759150, 4322.695847, -244.638850, -52.762796
Neutral_jobs/omegacsd_GALSEM, rmsd5, 4301.896827, -224.544770, -52.261157, 4314.041034, -244.621820, -52.761157, 4322.629510, -244.627150, -52.756200
Neutral_jobs/omegacsd_GALSEM, rmsd85, 4302.567556, -226.571560, -54.725774, 4314.157314, -244.588520, -53.352295, 4321.525226, -244.622420, -53.346241
Neutral_jobs/omegacsd_GANFIK, rmsd106, 3903.964002, -346.544770, 178.379784, 3906.738580, -347.479090, 179.080919, 3913.229303, -347.478690, 179.099908
Neutral_jobs/omegacsd_GANFIK, rmsd115, 3899.100140, -344.708540, 181.592955, 3903.580097, -345.425430, 182.375307, 3910.642067, -345.425170, 182.404353
Neutral_jobs/omegacsd_GANFIK, rmsd116, 3903.042776, -345.503540, 179.323303, 3906.514095, -347.183080, 180.267004, 3911.203395, -347.182630, 180.293902
Neutral_jobs/omegacsd_GANFIK, rmsd132, 3899.434472, -344.909160, 181.551056, 3903.726579, -345.415710, 182.423190, 3910.383901, -345.415880, 182.423254
Neutral_jobs/omegacsd_GANFIK, rmsd143, 3899.328788, -344.868060, 181.537137, 3903.738228, -345.330440, 183.060263, 3910.560333, -345.330320, 183.043651
Neutral_jobs/omegacsd_GANFIK, rmsd197, 3897.915734, -343.293670, 183.046397, 3903.755149, -345.376530, 182.886231, 3910.242783, -345.376130, 182.889183
